album_popularity,album_id,energy,analysis_url,speechiness,duration,id,title,track_popularity,track_id,acousticness,track_href,artist_id,artist_popularity,danceability,album_release_date,tempo,number,instrumentalness,key,duration_ms,album_name,now_release_date,artist,type,liveness,uri,volume_number,mode,time_signature,loudness,valence
56,1RZ5b4XUJKsrA0fU9FvXvS,0.882,https://api.spotify.com/v1/audio-analysis/6j236RwzFFj4wqH2tWJNBD,0.334,210,6j236RwzFFj4wqH2tWJNBD,5 O'Clock,56,6j236RwzFFj4wqH2tWJNBD,0.168,https://api.spotify.com/v1/tracks/6j236RwzFFj4wqH2tWJNBD,3aQeKQSyrW4qWr35idm0cy,79,0.4,2011-09-23,167.114,6.,0,7,281533,5 O'Clock,"February 7, 2012",T-Pain,audio_features,0.124,spotify:track:6j236RwzFFj4wqH2tWJNBD,41,0,4,-1.958,0.387
79,4skqOUXyBUnzxVPNPxrGWV,0.427,https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS,0.106,232,6rbeWjEavBHvX2kr6lSogS,Work Out,70,6rbeWjEavBHvX2kr6lSogS,0.0531,https://api.spotify.com/v1/tracks/6rbeWjEavBHvX2kr6lSogS,6l3HvQ5sa6mXTsMTB19rO5,91,0.831,2011-09-23,93.004,7.,0,2,234773,Cole World: The Sideline Story,"February 7, 2012",J. Cole,audio_features,0.316,spotify:track:6rbeWjEavBHvX2kr6lSogS,41,1,4,-6.903,0.226
73,4rG0MhkU6UojACJxkMHIXB,0.855,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,0.0499,225,62zFEHfAYl5kdHYOivj4BC,International Love,60,62zFEHfAYl5kdHYOivj4BC,0.0124,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,0TnOYISbd1XYRBk9myaseg,86,0.669,2011-06-17,120.045,8.,0,0,227280,Planet Pit (Deluxe Version),"February 7, 2012",Pitbull,audio_features,0.335,spotify:track:62zFEHfAYl5kdHYOivj4BC,41,0,4,-3.035,0.671
54,6w9kxsUt468jfIAqYdwL8x,0.819,https://api.spotify.com/v1/audio-analysis/3RLC8jJmDOZwrJ5izaISXr,0.124,208,3RLC8jJmDOZwrJ5izaISXr,Blackout,51,3RLC8jJmDOZwrJ5izaISXr,0.00537,https://api.spotify.com/v1/tracks/3RLC8jJmDOZwrJ5izaISXr,53M4Iv2RkzzxFFvW2B1jhC,65,0.662,2011-07-12,122.951,9.,0,6,210200,Hell Is What You Make It,"February 7, 2012",Breathe Carolina,audio_features,0.0498,spotify:track:3RLC8jJmDOZwrJ5izaISXr,41,1,4,-4.609,0.807
61,49yHvRh1cOfLcEKukEP7Ox,0.697,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,0.0569,185,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,57,0laYHRpNTS6i8FXdupHkJ4,0.0715,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,6dJeKm76NjfXBNTpHmOhfO,67,0.859,2011-01-01,117.008,10.,0,1,188453,When The Sun Goes Down,"February 7, 2012",Selena Gomez & The Scene,audio_features,0.0761,spotify:track:0laYHRpNTS6i8FXdupHkJ4,41,0,4,-3.79,0.875
68,2zVRgW8bXd7ukXRZSWw81j,0.894,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,0.0544,214,6j7hih15xG2cdYwIJnQXsq,Not Over You,63,6j7hih15xG2cdYwIJnQXsq,0.255,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,5DYAABs8rkY9VhwtENoQCz,71,0.63,2011-09-16,142.051,11.,0,10,218520,Sweeter,"February 7, 2012",Gavin DeGraw,audio_features,0.181,spotify:track:6j7hih15xG2cdYwIJnQXsq,41,1,4,-4.592,0.356
81,2R7iJz5uaHjLEVnMkloO18,0.585,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,0.0268,276,6nek1Nin9q48AVZcWs9e9D,Paradise,74,6nek1Nin9q48AVZcWs9e9D,0.0522,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,4gzpq5DPGxSnKTe4SA8HAU,91,0.449,2011-10-24,139.627,12.,8.49e-05,5,278719,Mylo Xyloto,"February 7, 2012",Coldplay,audio_features,0.0833,spotify:track:6nek1Nin9q48AVZcWs9e9D,41,1,4,-6.762,0.204
82,1azUkThwd2HfUDdeNeT147,0.33,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,0.0285,281,4kflIGfjdZJW4ot2ioixTB,Someone Like You,73,4kflIGfjdZJW4ot2ioixTB,0.892,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,4dpARuHxo51G3z768sgnrY,89,0.559,2011-01-19,135.109,13.,0,9,285040,21,"February 7, 2012",Adele,audio_features,0.0975,spotify:track:4kflIGfjdZJW4ot2ioixTB,41,1,4,-8.251,0.28
71,2gMWwDIxxGIiblnv1pQHyd,0.832,https://api.spotify.com/v1/audio-analysis/2vBiZ7nBe0OqTZKWGP0s4K,0.032,225,2vBiZ7nBe0OqTZKWGP0s4K,Lullaby,61,2vBiZ7nBe0OqTZKWGP0s4K,0.000372,https://api.spotify.com/v1/tracks/2vBiZ7nBe0OqTZKWGP0s4K,6deZN1bslXzeGvOLaLMOIF,78,0.508,2011-11-14,136.004,14.,0,11,228107,Here And Now,"February 7, 2012",Nickelback,audio_features,0.0859,spotify:track:2vBiZ7nBe0OqTZKWGP0s4K,41,1,4,-4.395,0.394
74,4ybWq0AegFFAvHULAe7q0K,0.728,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,0.0278,217,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night to End,64,0cV4xwUA4ue2deqq4CZFko,0.0275,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,0BvkDsjIUla7X0k6CSWh1I,80,0.616,2011-08-05,111.934,15.,0,9,219973,Tailgates & Tanlines,"February 7, 2012",Luke Bryan,audio_features,0.228,spotify:track:0cV4xwUA4ue2deqq4CZFko,41,0,4,-4.02,0.375
60,6fDc100UHbUvS6IuxBrKRn,0.557,https://api.spotify.com/v1/audio-analysis/47nm8czanMUzIqHsnr5x61,0.0822,234,47nm8czanMUzIqHsnr5x61,Red Solo Cup,56,47nm8czanMUzIqHsnr5x61,0.244,https://api.spotify.com/v1/tracks/47nm8czanMUzIqHsnr5x61,2bA6fzP0lMAQ4kz6CF61w8,69,0.567,2011-01-01,164.189,16.,0,4,223387,Clancy's Tavern (Deluxe Edition),"February 7, 2012",Toby Keith,audio_features,0.192,spotify:track:47nm8czanMUzIqHsnr5x61,41,1,4,-6.51,0.793
39,7luvTz9CgZohe64ivISQIE,0.949,https://api.spotify.com/v1/audio-analysis/2EeKI8uO93OxtjxlmAqGux,0.0803,176,2EeKI8uO93OxtjxlmAqGux,Blow Up,39,2EeKI8uO93OxtjxlmAqGux,0.119,https://api.spotify.com/v1/tracks/2EeKI8uO93OxtjxlmAqGux,1S9WGrK7SZfXXQtHBYzDle,60,0.584,2011-12-02,83.015,17.,0,1,176973,Blow Up,"February 7, 2012",Sammy Adams,audio_features,0.21,spotify:track:2EeKI8uO93OxtjxlmAqGux,41,0,4,-2.167,0.634
70,5hVo5O3pGkc1VibXveW8gx,0.623,https://api.spotify.com/v1/audio-analysis/7EIbjRAv9K5ccoH4XivnTk,0.0314,226,7EIbjRAv9K5ccoH4XivnTk,Somebody's Heartbreak,53,7EIbjRAv9K5ccoH4XivnTk,0.0496,https://api.spotify.com/v1/tracks/7EIbjRAv9K5ccoH4XivnTk,7H6dkUChT5EoOQtUVMg4cN,70,0.595,2011,149.974,18.,0,10,227747,Hunter Hayes (Encore),"February 7, 2012",Hunter Hayes,audio_features,0.109,spotify:track:7EIbjRAv9K5ccoH4XivnTk,41,1,4,-5.975,0.641
8,1SJE39GFEljqRzwNFA30bj,0.719,https://api.spotify.com/v1/audio-analysis/58s2kRKIymyM254Lja6een,0.0348,219,58s2kRKIymyM254Lja6een,Eat Dirt,7,58s2kRKIymyM254Lja6een,0.276,https://api.spotify.com/v1/tracks/58s2kRKIymyM254Lja6een,6XT8y46uZdnAULh5XB86b9,3,0.575,2012-03-26,124.997,19.,0,10,218707,Eat Dirt,"February 7, 2012",Susan Justice,audio_features,0.112,spotify:track:58s2kRKIymyM254Lja6een,41,1,4,-4.147,0.419
59,2ZmXUoLcHfK4Y7WctcYk60,0.844,https://api.spotify.com/v1/audio-analysis/1OXfWI3FQMdsKKC6lkvzSx,0.067,197,1OXfWI3FQMdsKKC6lkvzSx,Glad You Came,59,1OXfWI3FQMdsKKC6lkvzSx,0.0577,https://api.spotify.com/v1/tracks/1OXfWI3FQMdsKKC6lkvzSx,2NhdGz9EDv2FeUw6udu2g1,68,0.698,2011-10-18,126.937,20.,1.69e-05,7,198467,Glad You Came,"February 7, 2012",The Wanted,audio_features,0.105,spotify:track:1OXfWI3FQMdsKKC6lkvzSx,41,0,4,-4.549,0.437
86,58ufpQsJ1DS5kq4hhzQDiI,0.698,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,0.0431,230,3w3y8KPTfNeOKPiqUTakBh,Locked Out Of Heaven,75,3w3y8KPTfNeOKPiqUTakBh,0.049,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,0du5cEVh5yTK9QJze8zA0C,93,0.726,2012-12-07,143.994,1.,0,5,233478,Unorthodox Jukebox,"May 7, 2013",Bruno Mars,audio_features,0.309,spotify:track:3w3y8KPTfNeOKPiqUTakBh,46,1,4,-4.165,0.871
68,41br7lBSZOr9RjJAjk0om6,0.596,https://api.spotify.com/v1/audio-analysis/6dEnpbXyamib2EJnRhTt0G,0.219,267,6dEnpbXyamib2EJnRhTt0G,Suit & Tie,56,6dEnpbXyamib2EJnRhTt0G,0.103,https://api.spotify.com/v1/tracks/6dEnpbXyamib2EJnRhTt0G,31TPClRtHm23RisEBtV3X7,86,0.795,2013-03-15,101.985,2.,0,11,326280,The 20/20 Experience,"May 7, 2013",Justin Timberlake,audio_features,0.164,spotify:track:6dEnpbXyamib2EJnRhTt0G,46,0,4,-3.799,0.361
73,5xSvNPstcxHtR4ap2vvN8A,0.879,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,0.147,224,06EL94D0TA27Ik0Ke5usbj,The Way,63,06EL94D0TA27Ik0Ke5usbj,0.325,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,66CXWjxzNUsdJxJ2JdwvnR,91,0.644,2013-01-01,82.518,3.,0,5,227027,Yours Truly,"May 7, 2013",Ariana Grande,audio_features,0.0742,spotify:track:06EL94D0TA27Ik0Ke5usbj,46,0,4,-3.179,0.852
73,2F7tejLHzTqFq2XLol9ZGy,0.758,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,0.158,226,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment,61,0Hf4aIJpsN4Os2f0y0VqWl,0.039,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,0TnOYISbd1XYRBk9myaseg,86,0.673,2012,135.956,4.,0,7,229507,Global Warming: Meltdown (Deluxe Version),"May 7, 2013",Pitbull,audio_features,0.341,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,46,1,4,-3.632,0.541
61,1xzeJ3NPSvnqKjTKwyjEtz,0.856,https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc,0.0731,183,0gRczqVHrEQQDyizJUtgRc,Troublemaker,55,0gRczqVHrEQQDyizJUtgRc,0.02,https://api.spotify.com/v1/tracks/0gRczqVHrEQQDyizJUtgRc,3whuHq0yGx60atvA2RCVRW,75,0.761,2013-04-16,106.009,5.,0,0,185200,Right Place Right Time (Deluxe),"May 7, 2013",Olly Murs,audio_features,0.149,spotify:track:0gRczqVHrEQQDyizJUtgRc,46,0,4,-3.65,0.968
,,,,,218,,I Knew You Were Trouble,,,,,,,,,,6.,,,,,"May 7, 2013",Taylor Swift,,,,46,,,,
72,0pqKb2y8h2BWS46HMfmEgD,0.547,https://api.spotify.com/v1/audio-analysis/4VC5nFbYO4avKksJ9jN4pY,0.0489,241,4VC5nFbYO4avKksJ9jN4pY,Just Give Me a Reason,68,4VC5nFbYO4avKksJ9jN4pY,0.346,https://api.spotify.com/v1/tracks/4VC5nFbYO4avKksJ9jN4pY,1KCSPY1glIKqW2TotWuXOR,80,0.778,2012-09-14,95.002,7.,0.000302,2,242733,The Truth About Love,"May 7, 2013",P!nk,audio_features,0.132,spotify:track:4VC5nFbYO4avKksJ9jN4pY,46,1,4,-7.273,0.444
76,0EVJX4RlYKuApsAN5CaDa3,0.927,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,0.0619,186,7s0lDK7y3XLmI7tcsRAbW0,My Songs Know What You Did In The Dark (Light Em Up),67,7s0lDK7y3XLmI7tcsRAbW0,0.0313,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,4UXqAaa6dQYAk18Lv7PEgX,83,0.561,2013-01-01,152.011,8.,2.34e-05,9,186827,Save Rock And Roll,"May 7, 2013",Fall Out Boy,audio_features,0.529,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,46,0,4,-4.374,0.562
76,6uD3oJCWT1gtlSCg5lDiNF,0.786,https://api.spotify.com/v1/audio-analysis/3a2tuvXCHbW5nuUckuHkKT,0.038,252,3a2tuvXCHbW5nuUckuHkKT,Little Talks,67,3a2tuvXCHbW5nuUckuHkKT,0.0215,https://api.spotify.com/v1/tracks/3a2tuvXCHbW5nuUckuHkKT,4dwdTW1Lfiq0cM8nBAqIIz,75,0.46,2012-01-01,103.192,9.,0,1,266600,My Head Is An Animal,"May 7, 2013",Of Monsters and Men,audio_features,0.133,spotify:track:3a2tuvXCHbW5nuUckuHkKT,46,1,4,-5.238,0.419
74,7iycyHwOW2plljYIK6I1Zo,0.694,https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE,0.0735,278,7gpy7sfWPNuOKmUNs3XQYE,Carry On,58,7gpy7sfWPNuOKmUNs3XQYE,0.118,https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE,5nCi3BB41mBaMH9gfr6Su0,71,0.388,2012-02-21,145.434,10.,0.000293,5,278373,Some Nights (Spotify Exclusive),"May 7, 2013",fun.,audio_features,0.082,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,46,1,5,-5.769,0.383
60,3bPrapL1DmFkznWnTb7xNz,0.81,https://api.spotify.com/v1/audio-analysis/1Xsxp1SEOxuMzjrFZhtw8u,0.0378,194,1Xsxp1SEOxuMzjrFZhtw8u,Next to Me,52,1Xsxp1SEOxuMzjrFZhtw8u,0.0923,https://api.spotify.com/v1/tracks/1Xsxp1SEOxuMzjrFZhtw8u,7sfgqEdoeBTjd8lQsPT3Cy,75,0.674,2012-06-05,94.995,11.,4.74e-05,7,196867,Our Version of Events,"May 7, 2013",Emeli Sandé,audio_features,0.11,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u,46,0,4,-5.117,0.384
39,07cdeOljGGqnvCbVtCCzIe,0.819,https://api.spotify.com/v1/audio-analysis/6MhGq8IlmVQXpl6YYKZqYN,0.029,206,6MhGq8IlmVQXpl6YYKZqYN,Hey Porsche,39,6MhGq8IlmVQXpl6YYKZqYN,0.147,https://api.spotify.com/v1/tracks/6MhGq8IlmVQXpl6YYKZqYN,2gBjLmx6zQnFGQJCAQpRgw,78,0.729,2013-02-19,115.982,12.,0,9,209453,Hey Porsche,"May 7, 2013",Nelly,audio_features,0.761,spotify:track:6MhGq8IlmVQXpl6YYKZqYN,46,1,4,-4.162,0.948
43,3WiVhgXMXhUWvtGmcALqHZ,0.887,https://api.spotify.com/v1/audio-analysis/6SLUwdeias7fn6qVq6LcgP,0.0425,231,6SLUwdeias7fn6qVq6LcgP,Rest Of My Life,43,6SLUwdeias7fn6qVq6LcgP,0.0137,https://api.spotify.com/v1/tracks/6SLUwdeias7fn6qVq6LcgP,3ipn9JLAPI5GUEo4y4jcoi,78,0.541,2012-11-02,128.034,13.,2.1e-06,2,232027,Rest Of My Life,"May 7, 2013",Ludacris,audio_features,0.176,spotify:track:6SLUwdeias7fn6qVq6LcgP,46,1,4,-3.844,0.278
60,5EQQiOF2nQibGXo7a9vZ7m,0.822,https://api.spotify.com/v1/audio-analysis/2SHnUyZq0zwmvRIl4WY77G,0.0557,206,2SHnUyZq0zwmvRIl4WY77G,Alive,55,2SHnUyZq0zwmvRIl4WY77G,0.00413,https://api.spotify.com/v1/tracks/2SHnUyZq0zwmvRIl4WY77G,0Cd6nHYwecCNM1sVEXKlYr,69,0.663,2012-06-18,128.002,14.,0.00318,9,290760,Play Hard EP,"May 7, 2013",Krewella,audio_features,0.234,spotify:track:2SHnUyZq0zwmvRIl4WY77G,46,1,4,-2.909,0.566
72,0gT5HL6RnvHBxJ2gY7lidR,0.781,https://api.spotify.com/v1/audio-analysis/4lAdOkj9Pj1952EYIKZmxg,0.0963,212,4lAdOkj9Pj1952EYIKZmxg,C'Mon,57,4lAdOkj9Pj1952EYIKZmxg,0.00657,https://api.spotify.com/v1/tracks/4lAdOkj9Pj1952EYIKZmxg,6LqNN22kT3074XbTVUrhzX,76,0.558,2012-11-30,126.025,15.,0.00144,1,214333,Warrior (Deluxe Version),"May 7, 2013",Kesha,audio_features,0.102,spotify:track:4lAdOkj9Pj1952EYIKZmxg,46,0,4,-5.448,0.266
80,5SxEsi1PNyo1XfEKDYcFKF,0.934,https://api.spotify.com/v1/audio-analysis/0AkQbXGN4KG34TS7xLrM68,0.0589,179,0AkQbXGN4KG34TS7xLrM68,Kiss You,63,0AkQbXGN4KG34TS7xLrM68,0.0186,https://api.spotify.com/v1/tracks/0AkQbXGN4KG34TS7xLrM68,4AK6F7OLvEQ5QYCBNiQWHq,86,0.63,2012-11-09,89.992,16.,0,4,182960,Take Me Home: Yearbook Edition,"May 7, 2013",One Direction,audio_features,0.324,spotify:track:0AkQbXGN4KG34TS7xLrM68,46,1,4,-2.559,0.904
32,5fSH5bReArheNzFYg9cZb8,0.715,https://api.spotify.com/v1/audio-analysis/3kYZIJOtlxX0YhaNz2j4ld,0.037,213,3kYZIJOtlxX0YhaNz2j4ld,One Night,32,3kYZIJOtlxX0YhaNz2j4ld,0.000988,https://api.spotify.com/v1/tracks/3kYZIJOtlxX0YhaNz2j4ld,1mU61l2mcjEFraXZLpvVMo,70,0.614,2013-04-02,106.953,17.,0.000401,9,213733,One Night,"May 7, 2013",Matthew Koma,audio_features,0.152,spotify:track:3kYZIJOtlxX0YhaNz2j4ld,46,0,4,-5.611,0.657
69,29Tc7Ue6KVfc5mzXxoMgEL,0.412,https://api.spotify.com/v1/audio-analysis/2PwXOevGUSkU8qaYZjgLq2,0.0443,228,2PwXOevGUSkU8qaYZjgLq2,All I Want,66,2PwXOevGUSkU8qaYZjgLq2,0.172,https://api.spotify.com/v1/tracks/2PwXOevGUSkU8qaYZjgLq2,4BxCuXFJrSWGi1KHcVqaU4,75,0.209,2013-10-08,86.26,18.,0.15,0,305747,In A Perfect World,"May 7, 2013",Kodaline,audio_features,0.0843,spotify:track:2PwXOevGUSkU8qaYZjgLq2,46,1,3,-9.733,0.154
52,0ktookQxpwDrShMBr1U4Sf,0.786,https://api.spotify.com/v1/audio-analysis/70v5mCvyPRquTyU7qTIU81,0.0395,247,70v5mCvyPRquTyU7qTIU81,Everything Is Embarrassing,47,70v5mCvyPRquTyU7qTIU81,0.0532,https://api.spotify.com/v1/tracks/70v5mCvyPRquTyU7qTIU81,7pyhre5oEEFMqcgMEvJY7q,53,0.666,2012-10-09,117.126,19.,0,0,249907,Ghost EP,"May 7, 2013",Sky Ferreira,audio_features,0.0476,spotify:track:70v5mCvyPRquTyU7qTIU81,46,1,4,-5.715,0.591
54,4Phezdn3RFjMqPeoHlr8BE,0.616,https://api.spotify.com/v1/audio-analysis/4bGLXiNEPtV6cNIgRRPc1C,0.135,227,4bGLXiNEPtV6cNIgRRPc1C,That's What I Do,25,4bGLXiNEPtV6cNIgRRPc1C,0.492,https://api.spotify.com/v1/tracks/4bGLXiNEPtV6cNIgRRPc1C,7t6GsqGAwrj1kwYbvNX0hN,56,0.703,2014-09-30,86.007,20.,0,11,230102,Classified,"May 7, 2013",Classified,audio_features,0.368,spotify:track:4bGLXiNEPtV6cNIgRRPc1C,46,1,4,-6.372,0.471
57,2nPJlUlcyQ24e1VdayD6TT,0.831,https://api.spotify.com/v1/audio-analysis/57ZXcBtCZXSg9TVV5xRdnR,0.0613,190,57ZXcBtCZXSg9TVV5xRdnR,Vertigo,48,57ZXcBtCZXSg9TVV5xRdnR,0.000153,https://api.spotify.com/v1/tracks/57ZXcBtCZXSg9TVV5xRdnR,51Blml2LZPmy7TTiAg47vQ,79,0.391,2004-01-01,139.946,1.,0.00192,2,194520,How To Dismantle An Atomic Bomb,"March 15, 2005",U2,audio_features,0.141,spotify:track:57ZXcBtCZXSg9TVV5xRdnR,18,1,4,-3.892,0.671
70,1HduTydfaUY3idi2YgT3mb,0.942,https://api.spotify.com/v1/audio-analysis/7icROppj4Z12Nr0xGgxWFJ,0.0776,217,7icROppj4Z12Nr0xGgxWFJ,What You Waiting For?,48,7icROppj4Z12Nr0xGgxWFJ,0.0696,https://api.spotify.com/v1/tracks/7icROppj4Z12Nr0xGgxWFJ,4yiQZ8tQPux8cPriYMWUFP,77,0.676,2004-01-01,136.044,2.,1.97e-06,2,221227,Love Angel Music Baby,"March 15, 2005",Gwen Stefani,audio_features,0.383,spotify:track:7icROppj4Z12Nr0xGgxWFJ,18,0,4,-2.586,0.725
45,3ZxcXB6JtLDAEUDLVkiIRe,0.764,https://api.spotify.com/v1/audio-analysis/3KnjerEPMolLapVo2wdgz6,0.0547,188,3KnjerEPMolLapVo2wdgz6,Rumors,41,3KnjerEPMolLapVo2wdgz6,0.0186,https://api.spotify.com/v1/tracks/3KnjerEPMolLapVo2wdgz6,4vRSocKbGh7PsQrYRDVMEF,46,0.892,2004-01-01,115.014,3.,0.0358,10,196307,Speak,"March 15, 2005",Lindsay Lohan,audio_features,0.332,spotify:track:3KnjerEPMolLapVo2wdgz6,18,0,4,-5.668,0.867
66,797fkvAtk0iZvP1HHPCWbp,0.622,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,0.215,268,2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,65,2NBQmPrOEEjA8VbeWOQGxO,0.187,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,7hJcb9fa4alzcOq3EaNPoG,83,0.881,2004-11-16,91.989,4.,0,1,266067,R&G (Rhythm & Gangsta): The Masterpiece,"March 15, 2005",Snoop Dogg,audio_features,0.103,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,18,1,4,-4.149,0.645
66,0b6ivSFfDs38MG7aLn9rvO,0.417,https://api.spotify.com/v1/audio-analysis/4FTOpNYcGxnQdGNWSxIcio,0.361,243,4FTOpNYcGxnQdGNWSxIcio,Soldier ft Lil Wayne,57,4FTOpNYcGxnQdGNWSxIcio,0.0444,https://api.spotify.com/v1/tracks/4FTOpNYcGxnQdGNWSxIcio,1Y8cdNmUJH7yBTd9yOvr5i,75,0.878,2004-11-16,77.49,5.,0,7,325573,Destiny Fulfilled,"March 15, 2005",Destiny's Child,audio_features,0.0833,spotify:track:4FTOpNYcGxnQdGNWSxIcio,18,1,4,-6.799,0.887
48,3oL0vq8diYrPLGWVgjJBPD,0.621,https://api.spotify.com/v1/audio-analysis/3sckKKIx96cjPXtiqPHCTB,0.0394,186,3sckKKIx96cjPXtiqPHCTB,Only U - Album Version (No Intro),44,3sckKKIx96cjPXtiqPHCTB,0.071,https://api.spotify.com/v1/tracks/3sckKKIx96cjPXtiqPHCTB,5rkVyNGXEgeUqKkB5ccK83,71,0.601,2004-12-03,94.553,6.,4.12e-06,1,186307,Concrete Rose,"March 15, 2005",Ashanti,audio_features,0.259,spotify:track:3sckKKIx96cjPXtiqPHCTB,18,0,4,-5.662,0.293
44,29yIFMXtamncidwpWNdra8,0.643,https://api.spotify.com/v1/audio-analysis/6HFXjB2fvQUBuE3B5kmvfW,0.0759,213,6HFXjB2fvQUBuE3B5kmvfW,Balla Baby,37,6HFXjB2fvQUBuE3B5kmvfW,0.0527,https://api.spotify.com/v1/tracks/6HFXjB2fvQUBuE3B5kmvfW,3s2wTjWxK8NOX09dmsvVOh,60,0.928,2004-11-16,93.006,7.,0,11,215907,PowerBallin',"March 15, 2005",Chingy,audio_features,0.0988,spotify:track:6HFXjB2fvQUBuE3B5kmvfW,18,0,4,-5.48,0.887
71,0QtPeJVJ7l0w7K6681fbaV,0.796,https://api.spotify.com/v1/audio-analysis/3uBbvynFWlF041WzNVHd1d,0.0833,209,3uBbvynFWlF041WzNVHd1d,Used to Love U,50,3uBbvynFWlF041WzNVHd1d,0.0347,https://api.spotify.com/v1/tracks/3uBbvynFWlF041WzNVHd1d,5y2Xq6xcjJb2jVM54GHK3t,87,0.661,2004,87.982,8.,0,7,210867,Get Lifted,"March 15, 2005",John Legend,audio_features,0.396,spotify:track:3uBbvynFWlF041WzNVHd1d,18,1,4,-4.776,0.657
61,3W18dxZsE9GnP8DQrnGeBW,0.512,https://api.spotify.com/v1/audio-analysis/1yOYcCTPcepDgrLz7cU1rW,0.0892,251,1yOYcCTPcepDgrLz7cU1rW,Over And Over - Album Version / Explicit,57,1yOYcCTPcepDgrLz7cU1rW,0.00841,https://api.spotify.com/v1/tracks/1yOYcCTPcepDgrLz7cU1rW,2gBjLmx6zQnFGQJCAQpRgw,78,0.619,2005-01-01,84.84,9.,1.48e-06,2,253947,Sweatsuit,"March 15, 2005",Nelly,audio_features,0.123,spotify:track:1yOYcCTPcepDgrLz7cU1rW,18,1,4,-10.092,0.41
,,,,,222,,Obsession,,6LpYKfPDviJJDWNDOrtnoA,,,,,,,,10.,,,,,"March 15, 2005","[u'Frankie J', u'Baby Bash']",,,,18,,,,
51,22zphAWMdb1RS1H8uxvXRa,0.515,https://api.spotify.com/v1/audio-analysis/3gOBLrOvDovzHL4xBDQw0B,0.0405,246,3gOBLrOvDovzHL4xBDQw0B,O,45,3gOBLrOvDovzHL4xBDQw0B,0.081,https://api.spotify.com/v1/tracks/3gOBLrOvDovzHL4xBDQw0B,0f5nVCcR06GX8Qikz0COtT,69,0.742,2005-02-22,120.086,11.,0,0,280707,O,"March 15, 2005",Omarion,audio_features,0.194,spotify:track:3gOBLrOvDovzHL4xBDQw0B,18,1,4,-6.265,0.59
71,5OmZitvmVXYsjEXkTD3P6Y,0.253,https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg,0.0259,246,5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,70,5rwq6R0Uq0BngM3rdmCeNg,0.827,https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg,0ekbDNE2eOq8QiaXM34wer,65,0.582,2003-11-04,90.184,12.,2.95e-05,10,277000,Stop All The World Now (SPECIAL EDITION VERSION),"March 15, 2005",Howie Day,audio_features,0.091,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,18,1,4,-11.43,0.29
